Country Name,Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
Latin America & Caribbean (excluding high income),LAC,,356.009889487941,376.502517667278,369.285249034632,411.794711396551,434.67217536878,467.834530577087,464.073369642732,486.488846329775,531.181517120721,563.407737607206,608.494184422666,675.234878825531,880.754991999281,1128.8151143838,1189.41388310006,1264.93441794516,1341.54194829271,1491.26169588636,1711.50420560542,2020.8021580873,2261.58465305358,2043.16614419949,1730.19543628893,1711.38037027051,1758.40095293863,1738.38721355637,1832.61403067355,1988.38733487106,2048.07096463245,2424.68100303925,2547.222051453,2718.23485215478,3146.57772596182,3673.47075573244,3866.87159083078,4152.3184975547,4458.56526520655,4410.87791363225,3853.8395110077,4198.20630788877,4025.2349189802,3572.77129361239,3606.79701334196,4063.21072801729,4856.20355104887,5604.94896495541,6544.8987884411,7484.52117688414,6877.1361374879,8504.57565658208,9820.72107865719,9674.23115596492,9829.8934885917,9776.34654286606,8240.81450113211,7930.90191487956,8744.99517157635,8408.17469813318,8226.23632426779,6779.19971726486,
Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,489.957743732574,641.74019759151,468.304298095894,278.393227986057,148.965065880362,172.523209033872,203.256017515183,234.764338309131,250.604496768721,287.394842853074,325.941611824232,363.880052363735,378.428605804859,345.921844238226,248.839091451223,277.810212956951,325.186937142965,326.941786715295,320.061459657186,362.821413486106,417.929168487738,475.610796203932,591.000192026606,710.376406739149,900.738763855308,949.178381146866,1141.23570253091,1378.49849195356,1581.62871010675,1831.93691581168,1999.95820314913,2140.04432280044,2324.40091700425,2455.21155944893,2569.09389217251,2635.80001503359,2629.71458287115,
Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.23931323429,996.904638106576,1012.64821591829,1605.37190421215,1899.65101018104,2446.52769255969,2820.48618730422,3321.29726667512,3791.60761701374,4305.64176918882,4669.58538820266,4640.38441321154,4491.64193430433,4422.38929245061,4579.45959271967,4576.38761739193,4630.7905852505,4575.10745895486,4626.85300341878,5207.79272300609,6111.32728102306,7354.95360478464,7761.64148944981,7675.30893971752,7952.15126589073,7933.23331961404,7687.75933612491,7663.92023216349,7653.73362998424,7819.60467019649,8058.44433692324,7578.17236808171,4649.54764607837,
Liberia,LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.833864207408,306.710251570113,306.473939631577,243.089577534363,286.064725253488,294.893220066163,336.11567425435,396.601761281558,478.399540115575,470.948121388477,513.44556667507,596.89663532503,675.010191838695,747.868660136896,739.91193501652,721.581050523128,740.914906030102,721.085044013216,710.265998419581,672.340499220841,632.93638561735,
Libya,LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6514.31856739899,7040.7762937139,7284.9171526206,6447.14328205899,5892.62246696513,5161.68542792943,5536.86606568428,5998.16043842337,5243.59653546637,6819.03957638971,7142.77178555264,6266.4898210897,3703.04295219909,4673.14557574043,5800.58882597707,8163.00937006792,9336.35349807157,11300.1932349905,14382.5952856913,10275.261539034,12064.7729057622,5554.18005326459,13025.2793212496,10363.8042471988,6466.90823717602,4337.91913919348,4035.19680169994,5756.69932474775,7877.12460954542,7685.94813248318,3699.29476514318,
St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,,1445.9243165493,1628.03570514878,1515.31431751621,1607.53389494283,2023.24677770388,2253.09668777185,2646.98555057299,2869.72793620714,3221.48128152747,3584.04461890068,4199.63649663908,4383.56657240808,4755.10429093296,4775.48998490129,4919.38036740904,5194.78292489983,5300.35467584599,5340.08697274003,5733.82698945523,5947.8917842146,5950.04748459261,5642.7489037614,5646.45653483236,6150.92136926062,6591.64550130494,6949.20417333029,7669.21346965851,7969.79799345527,8456.69463217739,8137.75099080198,8540.07097992462,8983.74373302309,9086.38795485966,9378.98504684792,9843.30853424047,10093.6180163617,10362.3516588778,11034.6298496557,11353.7152084186,11591.0804756999,8804.5610483134,
Latin America & Caribbean,LCN,,396.454394092933,422.651824946829,419.321445886875,452.490038266785,473.645786429619,507.997654821762,505.142331511447,528.598366134806,576.02697718426,612.957239714434,667.260597224454,732.689117589738,951.724249430662,1205.20806203398,1235.04720610348,1323.84024136665,1421.30724771686,1575.67878626026,1828.52300302275,2173.19124268643,2428.90298070928,2203.19596978731,1888.9310483249,1849.8017118808,1889.49332361777,1866.36771732445,1934.6699512439,2116.74777217099,2141.13075556567,2506.94953475085,2643.12279959504,2835.08986664826,3233.10135957943,3731.39157220601,3985.98424140188,4243.10990479435,4578.00275496499,4548.25239348366,4042.79652999287,4399.83506452496,4245.03380397841,3759.81091563062,3785.98428132238,4308.35075979416,5145.03998961803,5956.99848636386,6934.945560527,7965.30024839082,7401.66277380991,9074.47250874401,10203.7531301688,10198.0479921852,10340.076073759,10433.3648262132,8630.85569020065,8352.05622272614,9188.21002991857,8905.58133741893,8705.11709848032,7244.65941923722,
Least developed countries: UN classification,LDC,,,,,,,,,,,,,,,,,,,,,273.932697307905,270.726500342793,263.645335358679,242.518220592263,234.187489885538,252.367679394114,267.083840650408,290.539709001102,293.055051321778,292.268262243827,299.775471618019,294.720826090641,266.58576114988,264.99594555062,240.506002939924,270.433989472296,290.521807315207,297.975427275581,295.649181939473,296.078412749961,331.284853070396,315.684363490051,333.920477853575,365.025231832674,411.802004523111,475.118129566862,537.996372881326,630.846960720212,751.866664643956,731.606342641625,805.306313909382,906.344437054656,930.230052330634,995.65011264706,1048.00425489222,1005.36471298895,971.75050900574,1039.59740217397,1053.01057591191,1071.58349823785,1053.75257101729,
Low income,LIC,,,,,,,,,,,,,,,,,,,,,,361.896202768549,364.421700640148,343.344797523059,327.588692734875,348.983932343237,396.950117016365,454.188685221917,367.017617682512,363.649694601592,381.432419737576,384.121398173022,360.166442836791,366.422284666378,350.712127336055,384.402585032934,414.463645232761,433.331381012168,432.518389131999,427.995251732458,486.81008246991,472.735236975124,492.482767838523,522.895484544647,595.972908230199,690.489184355497,777.947175001681,910.70967943336,1060.48183105034,1043.55417345776,1125.39487663283,765.851898981267,710.354314551706,712.42309394273,744.429976665894,715.933740090469,646.104636089322,665.30245405068,674.350603056451,692.175281184889,691.168332768345,
Liechtenstein,LIE,,,,,,,,,,,4236.33301981602,4827.12633678237,5637.91909257134,7355.08030713738,8439.57887586987,10513.2052900307,11385.6966958026,12412.4279687449,17499.125950568,19761.2484779715,20660.017604318,19507.365532847,19677.018485588,19560.8103716538,18596.1726878449,19390.1266423762,28287.0632840601,37824.4421641633,41292.2577223232,39368.7270879983,49373.6102661458,50886.375310814,55197.547010659,55794.3273343011,64051.2322104721,78631.6991111526,79863.2790848754,72208.9346743391,76757.3002189873,81307.0683674829,74853.938729354,74287.4133739546,79345.7524725702,89859.8653728723,100289.243002178,105399.260494824,114374.246536419,130655.636959737,143264.059432586,126096.610425402,141192.534673018,158130.45751887,149010.224898665,173030.208279363,178864.851913785,167313.266280449,165642.386275555,171253.964253797,180366.715197575,175813.875592058,,
Sri Lanka,LKA,142.779621883716,142.838142371621,138.536653980207,117.071988276079,120.714347980615,152.852675452191,153.898791347895,159.50599139416,150.896619214816,160.913187554085,183.927530442362,185.859743538902,196.422887667512,216.995007483003,264.746314150577,275.627719520027,256.286806801844,287.561636646356,188.058481255879,227.509765268107,267.668577184682,289.130859761487,307.638243518979,328.650638330468,378.936856997864,369.581896014033,390.350711355465,401.477095923903,413.45507042426,408.450866872481,463.618738841557,513.258447470619,547.054534380126,576.779883887392,647.57915642214,714.233231504348,756.656990511326,817.064481692963,850.811603871151,838.883462825646,869.696285031043,832.80357234611,867.491486787101,982.195696950166,1065.78443680197,1248.69818517034,1435.81681297616,1630.38890604323,2037.32210302668,2090.4018261396,2799.64873802555,3200.86113238282,3350.52187589289,3610.28936304898,3819.25352972265,3843.78067184442,3886.29150165239,4077.04384087488,4059.20822984947,3852.26560287415,3680.67347661745,
Lower middle income,LMC,90.8218280292722,93.9583043970445,93.2923976435055,101.428034066133,111.306718860953,117.428484765501,105.523949174337,110.170770554434,116.051520448517,126.056822925883,136.161632135721,140.132400734191,149.061079304081,179.124734892783,233.40040019663,253.136742031603,275.048783175473,308.802721008665,332.514697655355,373.184546346051,442.086398777881,518.562001806276,520.906456497995,502.200107276266,483.812296431044,502.811603908526,521.940470461205,499.343186901895,497.465696856406,486.488820831372,511.982253652301,471.826035700969,490.192829111659,485.253593246011,512.981937947771,571.219086163769,626.10444299557,628.098922387936,561.90861444842,596.242524322586,616.518140925499,619.421672375631,651.013869231021,735.589992509879,839.305321967692,959.653146544821,1119.88843437145,1353.26655773949,1508.76896892168,1509.02981800073,1806.54254754207,2030.2758351911,2098.93441604144,2105.31015391485,2157.08798880388,2081.01853542039,2139.53953275038,2268.42416744568,2267.5468483045,2354.57872458511,2217.21488405319,
Low & middle income,LMY,150.581364213531,142.129829947664,143.161418024262,151.26084918474,165.580648101684,178.924532315256,181.138716359723,181.279376621707,186.902476048618,204.054279638755,218.448965958073,229.625585149538,251.236200405894,312.744840819849,388.632618444774,421.382875104534,443.598729295684,488.726205909169,519.979976727566,604.837680099946,697.717554317263,768.521415141059,742.810549583797,702.584945427117,696.500160580054,724.111754135528,738.40513435469,748.640787391918,777.490804411273,778.346960952202,874.102042337693,826.609996310762,850.711561596361,897.887183359947,969.744251747642,1075.9824508259,1159.93792879931,1207.9621588866,1153.19060597266,1111.7684276403,1196.87893327762,1191.36425932759,1205.30413362122,1340.09332978358,1570.0420740779,1845.43687903313,2160.79735947253,2638.47822147275,3116.84220887854,3002.52847488501,3590.19905067829,4166.1445929319,4372.93022876385,4573.98902109474,4666.54153981239,4371.28674855791,4339.34795111054,4705.59640637953,4933.13729085761,4999.98527614078,4754.82410045119,
Lesotho,LSO,41.3003645371492,41.8567485851429,48.1620315633801,53.0878339288329,57.4700513752874,59.501773728218,60.2027887324878,61.5838179817956,62.4639961294217,65.5790429435474,66.8059296818009,72.6588660363127,75.123648386158,109.876874013125,133.417366228912,128.843175462262,123.713440056779,157.348815051921,210.683702265073,222.729100858028,321.998731943126,315.129563907333,246.40114869501,266.188560451598,223.643573132656,176.018137716736,204.178486727895,252.302752546995,288.406620800279,297.261244148094,350.058784526869,404.198249659129,466.2747020643,458.553306884248,471.842044933996,527.699837938563,489.131060677498,507.097888902354,464.80453098858,451.92693417393,436.488137266071,405.605712148955,382.189608635899,573.651778082285,753.375904380843,842.812630961302,904.606129755869,846.542320764829,889.134285513762,874.729860474201,1119.84364083093,1287.26953644869,1229.63623247423,1166.9117557183,1194.5756269342,1146.06468787308,1018.93109291945,1102.94441037887,1192.4843195181,1113.37214033581,875.353432963926,
Late-demographic dividend,LTE,173.796717999008,157.573131495891,158.403467868944,169.436279303549,181.951114916812,199.960336090158,217.44691206263,213.637338892233,212.503760986402,231.470917123161,257.288343333449,279.422644334758,314.154744864413,396.66805588693,457.79327762564,494.935035361928,525.112714293514,600.228866739811,615.622221483606,721.778219127588,813.960184422952,842.116898974734,843.671292588139,763.785846088924,786.394512782753,838.780811715339,879.925344118451,914.333875579324,982.812892431263,993.590967719826,1053.22391595232,1048.13569587384,1062.01749674189,1094.25296850451,1257.9987835336,1542.06806927077,1684.13934592106,1746.55522370249,1666.23260869309,1526.77083732999,1663.80010393781,1707.58058595313,1797.56762379787,2034.62959036435,2430.71118706034,2914.90619767207,3495.70679732666,4377.09638401828,5406.61306466667,5192.27564080667,6195.03898887783,7500.79381438511,7966.78124920205,8525.52444374168,8789.767912204,8188.25683700919,8156.79115842886,8992.62476862399,9805.56754674728,9945.17244404346,9683.42515880587,
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.79258211454,2327.43485695499,2830.27807089131,3166.66653264509,3113.17906019859,3293.22997867086,3525.79363185461,4141.59270180102,5499.42898911387,6700.32719189382,7854.76527867855,9230.70798102521,12285.4470537014,14944.996652175,11820.7761591359,11987.508411647,14376.9478643932,14367.709424872,15729.6524666512,16551.018202078,14258.2293345128,14998.1250595137,16843.699654691,19176.812150505,19575.768481407,20233.6413480843,
Luxembourg,LUX,2242.0158166161,2222.36636636277,2311.79884893619,2441.03855530008,2755.63311653279,2780.09271886584,2900.43321843978,2909.66062936858,3175.36736882691,3658.90068296888,4298.03389742102,4435.39800823681,5486.72062789089,7447.21301786664,8966.72895879047,8701.30473139249,9490.6903118849,10486.3357891095,13034.3882079614,15204.3308191994,16531.1148988397,13837.1299814617,12590.9767956204,12374.0304234408,12126.9391987909,12481.9658448559,18149.8692500239,22443.4314633012,25219.3542781732,26618.0695774968,33465.478207919,35747.3377992066,39570.8615665986,40066.7242518773,43933.235442736,51032.349635318,50444.3591236175,46641.6408754876,47445.3810812051,50855.2716811036,48538.7828981002,48398.2292914772,52754.2732546131,65544.591951831,76404.4150374498,80957.9412812232,90712.7992873459,107338.865180515,119932.243680485,108987.677591951,110777.907928996,118869.299909828,112591.116202675,119966.034888523,123514.196686097,105419.608507426,106826.726448542,109921.031443585,117197.48169363,113218.713349678,116014.602496869,
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.57673252552,2431.70899961616,2683.2413681237,2973.53484252681,3151.57701817354,3361.64086880275,3578.00190041351,4136.93329688951,5145.19523190241,6378.66652057115,7594.90238431362,9723.44690174779,14113.5291277327,16467.1436879405,12331.9285524089,11420.9940032836,13338.9622350852,13847.3379393194,15007.4918561719,15721.4523305906,13780.9135484006,14322.0226779514,15656.3474910518,17856.3071171976,17926.841589919,17726.2529351368,
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,4549.01683674284,4342.34203430073,4796.93298957244,4804.6820413305,5183.06017951532,6352.52265612986,7135.11551842595,8130.40259489952,9442.48666514193,10647.5715406588,13564.125216974,15304.2870940211,16704.8988280258,18277.0425043395,18244.3589603627,18107.6598471248,16595.2933811782,15649.6588689047,15835.9910148095,15665.2979678214,16424.9321125729,17921.1045739797,22568.3101742114,25183.132681202,30121.5604253322,36550.5051618973,40810.8280358493,41010.0682589849,52473.1909904323,66891.2819664822,76572.1517871286,89260.7571041005,93022.8751422537,74818.948126372,73545.758237307,81019.4737666593,87526.0799912635,86197.3656943949,39403.1359073362,
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,164.80083236727,158.923580138871,181.182640859323,196.531277873518,201.261983005248,206.44901799101,196.314451478043,202.857271678879,212.750855609973,232.125913282718,246.01566223864,265.207664249079,302.56449037608,364.636106705035,439.012359156842,502.756524021843,524.17912370212,590.232250943507,690.170800263724,809.627606954598,1078.83990963336,861.79795841146,836.435062562509,750.021607418381,668.385423045468,660.946735768742,840.011686416924,920.591372587876,1066.33065159431,1071.17751759214,1206.01188616466,1266.84889420351,1299.42127789307,1199.31910396897,1326.94145210528,1432.30983568683,1561.12961064576,1396.76966746003,1472.38598282299,1447.96919255088,1334.94346380236,1339.29407718828,1416.4883957844,1725.45746606577,1952.9025338131,2018.02554710957,2196.01127633502,2499.25993757187,2890.36071538625,2866.92411016989,2839.92611978697,3046.94785427611,2912.65827494029,3121.68008083643,3171.69919227376,2875.25798516781,2896.72219562665,3035.45443323105,3226.98279356862,3235.00066048238,3058.69168866957,
Monaco,MCO,,,,,,,,,,,12478.1312231659,13812.718181146,16735.0132333149,21417.5829453693,22712.9433599518,28247.5496670412,28810.8730132684,31430.4338223286,38349.3957599325,45845.1098251087,51515.0641298537,44369.5613532147,41371.8768078816,38893.3032300995,36382.9734569848,37552.0556421484,52158.6777352307,63077.7745675481,68441.2516124554,68583.6040547841,84303.8784345827,83721.9914222793,91670.60400736,85397.3265576507,89378.0397852409,101866.604082751,101212.002562744,90833.2974627833,92999.2534514393,91283.2565855903,82365.492364536,83724.465911527,90506.8595058764,108656.802575207,123523.493238604,124197.275382905,134048.621858085,169966.306938019,185785.725924897,154775.380774218,150737.892475253,169016.196065279,157520.219426533,177673.74536842,189432.370013147,165989.505113832,170028.655717864,167517.059727856,185978.609251356,189487.14712838,173688.189360292,
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.766138282668,575.319575954883,657.491190271709,578.909766272913,399.620770265718,440.672030653269,507.557658390849,570.972645432751,682.525508823377,897.449958810326,1034.70705816743,1183.37921117185,1531.68547618214,2111.20149504197,1899.01011658378,2437.52997842423,2942.25594861529,3045.73987422417,3322.0384362615,3328.80144892125,2732.45711293733,2880.43928129296,3509.69345025814,4230.3630367862,4491.6888269382,4547.05972064671,
Madagascar,MDG,131.993165442526,133.847760915801,138.120003962927,138.407165710075,142.659339874214,144.484730099737,152.107897230998,157.476309266383,165.478375438155,165.011598792019,169.070560105029,177.498331199538,193.128582636403,231.435958690105,261.035590134203,302.149227701469,280.678930535032,294.934246280607,324.384653364504,408.937186320666,596.774979295455,530.50430597388,518.18349120989,493.088959267911,399.344729064822,377.856664172781,420.009723502387,301.744467664672,291.210887670581,281.811706558042,338.947712672835,272.524919055618,301.996986603085,320.56399012035,269.560711903516,284.82272865697,354.741331058186,297.115059777807,297.253671772121,279.921286581412,293.607157402594,334.441617716753,319.216378750957,368.797236936755,284.48772631736,319.537475081164,338.751198261085,438.65551579131,536.351401659561,467.539783381302,471.959211584125,531.265432101021,518.152812674029,541.065943700857,530.861038865993,467.235431614667,475.955556826336,515.293323373233,523.94597141966,522.989524271408,471.491496300252,
Maldives,MDV,,,,,,,,,,,,,,,,,,,,,268.29663146717,273.356022449151,282.080670388223,328.102960109175,598.877461603577,671.049688508962,722.922696345587,695.59770954697,803.264803706002,875.347268126851,963.635658204447,1063.78327924394,1205.71259095547,1329.03195915007,1432.17689015512,1569.93261682457,1737.73363461568,1926.28603518447,2011.94433727978,2154.26822563039,2234.59586137462,3038.7814166818,3049.20798137227,3476.00627289952,3941.43113584887,3640.0121322011,4809.93374014089,5574.40198148264,6614.23617985838,6636.54387067016,7076.73982087196,7291.46596660877,7265.72339947372,7928.47644265061,8499.30714783649,9033.41027034576,9209.44356385479,9577.34694587865,10279.0799751619,10561.6135113508,6924.10574465625,
Middle East & North Africa,MEA,,,,,,,,,339.055746656611,364.984112524007,401.398112490023,462.251269226182,545.005362735606,717.985414847397,1304.27478436469,1402.16467684397,1722.53406523369,1945.30194382589,2015.82056753579,2566.02201012308,3219.52798402264,3226.86119413724,3117.08655642668,3051.84664192032,3011.41016310893,2991.59208708236,2977.2788462847,2658.32718005934,2445.86667405288,2468.61913921404,3150.52527264213,2147.40858568103,2305.71935969247,2285.27366872758,2356.31514824577,2585.09616176674,2862.83587329423,2952.74937953456,2832.58433305508,3017.65825701766,3318.57082000142,3240.49703526865,3163.88318728096,3442.68366610441,3988.36811204436,4704.36998956951,5385.29513341055,6241.61457794551,7619.09917783774,6740.00724561584,7702.30673499681,8345.33502178975,8850.06424820767,8558.34518792375,8433.72237689134,7269.49591644088,7161.03313706404,7309.14272039007,7502.17678838347,7458.02273649403,6534.39562313779,
Mexico,MEX,345.230540798612,363.393270895902,378.153495389687,409.045570064212,469.476136876329,494.97026133002,534.273631491705,565.633408898776,606.211132724704,650.31172716668,689.79492874498,738.558476290558,826.477350205369,981.458982808666,1242.09004283348,1476.31321709503,1453.67067179741,1301.32462245746,1589.27364023608,2034.98866867899,3027.37527353192,3803.03092550358,2597.98290287556,2147.71955854609,2478.21083598733,2569.23971350142,1733.91299341331,1862.88620439437,2247.98138571693,2687.91484499786,3112.26859475697,3661.94796500841,4170.62338257237,5650.02628596643,5854.41811722684,3928.22371141004,4412.11629751815,5289.16765276589,5481.18195394699,6157.19304371027,7157.81449985734,7544.56872335784,7593.1373448964,7075.36964299974,7484.486398707,8277.67156384567,9068.29421839425,9642.68051672231,10016.5712139986,8002.97217765844,9271.39839576997,10203.4212952716,10241.727828043,10725.1835873796,10928.9160089988,9616.64555810607,8744.51555912786,9287.84958732302,9686.98492655586,9950.45008048459,8329.27131263927,
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,972.93228366214,1047.64476447645,1196.89802471259,1234.65703971119,1144.73924499752,1392.34556848702,1493.62075507494,1603.1933230518,1588.53950727737,1660.34063260341,1704.58442658513,1849.29531700581,1996.08653768965,2152.20854741705,2382.96269869584,2194.20857827128,2194.23225576279,2229.71244737469,2267.56912213892,2272.67801552587,2389.06070685262,2515.62404521845,2457.6545403535,2431.166018063,2471.35204589464,2537.71720613288,2646.87399636013,2704.46355446355,2662.33401475424,2846.06554177534,3046.29007147406,3181.62470023981,3246.63024959163,3185.26135389889,3199.88684631989,3490.99838885713,3672.57678328424,3793.55098267479,4073.10982973584,4129.850998412,
Middle income,MIC,154.634682718423,145.611839152089,146.027379445656,152.956085473667,170.19046270171,183.484711013677,185.367347998521,185.97520361243,191.832862181283,209.346453239836,224.550551236152,235.806382212453,258.317299292967,322.353077125652,400.986273896256,433.975427336779,457.221330201823,503.008161556803,534.650591943764,623.845692828231,722.607718606171,797.868955123828,770.214278595026,728.69756822735,723.436681494926,751.638229977483,763.611083744321,770.42487122791,807.880774390855,809.2831907541,910.839999593371,860.207860861755,888.222440955933,939.005992883265,1017.94045831925,1130.54987583284,1219.55862422443,1270.74818746085,1212.55887559386,1168.99994767483,1257.47071590818,1253.54758257195,1268.16618051045,1413.15889168103,1658.47926765646,1952.00798005131,2290.32229683796,2802.75785270958,3315.55550437766,3195.05354113982,3835.39778807819,4505.87506881684,4743.40423842713,4969.70136291094,5074.01985636442,4756.47745831489,4733.85135327723,5143.3224741972,5401.50349437534,5481.3737581515,5216.9478914951,
North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354.27525606399,2477.68303791297,1225.37314943187,1352.02845154682,1796.22742609962,2373.38446289144,2333.32798191658,1959.56073782188,1875.81776397421,1915.39375312845,1861.89806549945,1823.02356104612,1989.13512536126,2440.47694280043,2795.89926079271,3072.67857251806,3362.96841919784,4079.3919539826,4841.25169443101,4584.7098319119,4577.68875507362,5098.09758250193,4728.30814189843,5241.05834548355,5495.73504918897,4861.55397141497,5149.58907435906,5450.4928808666,6108.74010831698,6070.38805358275,5917.26257545221,
Mali,MLI,,,,,,,,48.2799247102094,59.4675172695034,57.9917506460035,60.4756804981721,65.3845641448162,79.1574106635525,90.1001360591356,84.5976754927192,128.150952886646,142.378007750208,156.405949369652,178.990813487958,229.345814147298,248.188533814242,212.7213755312,180.511379824461,171.997851626753,160.226849805572,177.761126044406,232.889909783584,259.309111961873,265.437312297582,262.966322262511,317.394827422115,315.452814317691,319.840204737845,310.141201645306,223.019600379793,282.340143825172,282.634211882921,267.189016435596,281.873409312082,323.288903415366,270.542236003215,307.704859489839,336.418739164893,393.405009104329,440.956777118877,489.021336942005,523.038603102408,597.484457562443,697.087868500301,701.717113381612,710.274249372168,837.605820999201,778.625269510972,805.03397960822,848.279042956769,751.47288662264,780.723569528087,830.021515346886,894.804776510366,879.043187300812,862.453018770252,
Malta,MLT,,,,,,,,,,,828.421680335959,874.066335595898,975.758800875955,1143.62020309528,1245.36122490143,1560.11215357522,1726.55944845303,2037.89733697812,2558.74025532938,3195.55258574769,3948.40312614976,3898.24303743905,3788.05063240646,3527.04000013994,3332.88535682256,3322.4212829917,4194.65393924832,5083.6691392063,5814.36477130523,6040.60986225945,7191.92360259617,7558.27738257485,8220.2455176794,7296.31014355389,8000.51800452232,9857.48077075996,10062.7335816427,9909.89448137082,10409.3084462741,10633.6033825767,10432.3281192942,10402.233373566,11289.889843514,13669.497117709,15197.056707914,15888.1723209834,16723.8841811168,19485.8711939782,22205.3568142179,21083.2771462998,21799.1742559798,23155.5547893882,22527.6367563271,24771.0765781929,26754.2684451944,24921.6036820869,25741.4460613677,28250.6977747589,30672.2922439038,30186.1959621979,27884.6428274251,
Myanmar,MMR,,26.3083569138825,26.9859199932043,28.4494304955199,20.0354873728226,16.5964592653032,12.8028124617684,12.9154560057366,20.4182770488965,20.7006415985286,21.232582829454,20.0395287525039,22.2094150377447,22.8139727864887,33.4428192021062,36.8652259174487,36.9030823183102,31.2348517830839,27.9984355252829,27.4637641805922,29.5286195191446,30.4452628185578,36.4552410699367,39.1104215021922,36.3760362439616,34.5165308297178,41.0893811495606,36.7473084538485,34.7393054276618,41.1186874804946,49.2648907923047,51.0187410466909,52.2638021442921,65.5105831471541,88.0874696307724,111.140813615821,129.568938175416,125.103689144538,101.138951662111,122.210639087094,146.604578778661,131.715307167639,128.099708050718,161.055523608734,193.368765760833,216.311501416722,240.624014213031,314.202294226442,460.908889194564,586.168180241432,746.945359978558,1061.34442894693,1134.30222376609,1168.16540042288,1210.09763633096,1196.74335747421,1136.61066545868,1151.11446155062,1250.17369130663,1271.1115749486,1467.60428115143,
Middle East & North Africa (excluding high income),MNA,,,,,,213.916359797986,217.037124414742,228.660192863817,244.824833535373,264.434667766334,290.896895858435,324.983954457854,377.997461602591,489.149695075585,726.703843576612,823.65681121008,989.85982790976,1114.84704502939,1165.40474125807,1412.55445898228,1642.26703049777,1554.64670341745,1728.57626056069,1882.70496812473,1932.07181067901,2042.84896448225,2227.60476575533,1891.44232221245,1687.29680577106,1650.46736384434,2241.412514326,1132.13847080478,1216.7230207073,1220.54038460216,1279.82378041604,1460.05252830656,1649.36141668598,1710.40993101738,1711.89870506158,1828.29484582878,1904.94997652209,1892.54713316382,1809.61601899548,1942.42914322106,2268.0736764723,2631.70499088195,2998.71959904147,3612.11532998279,4382.01117179532,4198.69503251537,4746.4836550324,4620.92097415375,4927.38190361281,4474.403711276,4327.53729693782,3807.58060261944,3791.3026224359,3676.93134292149,3447.44418508612,3449.76562631738,3018.43365465049,
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.07263304394,1909.59870186179,2106.6350684523,2789.15906483509,3380.16512135859,3674.6179242797,4425.67887307803,5976.39414454596,7367.75190910882,6727.10776676969,6688.48239970574,7328.93225247529,6586.7212793222,7186.42978682154,7378.34528902948,6514.27269528653,7028.93657685094,7784.06528996557,8845.91421887296,8910.65083414613,7677.15222569996,
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,1332.64056303091,1435.7670965977,1495.01738870661,1121.66476314061,1137.68561816005,1465.44543635885,1485.5337814278,1533.44870824917,1670.69521089395,1172.44628661454,1072.63583519129,587.303231720938,339.520586884465,405.975549925995,631.920914962075,580.91009183782,505.592309276192,477.334126163969,444.994583298693,474.217094319837,524.054008363595,571.594978994912,646.192471046652,797.977726310822,998.829388045669,1334.21272417801,1632.72758172733,2136.56240185072,1714.3618273845,2643.28708316435,3757.56541460408,4351.88846071215,4366.08953699572,4158.52147149753,3875.32167504717,3658.39030030916,3687.10000337811,4156.8469697802,4404.84583020208,4060.95051770038,
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21981.7845648154,21379.0247437623,21139.0635918938,18763.1527755672,17714.6333607701,16988.1372815358,17191.1902015708,14669.5206111378,14804.2467250931,13496.7507822191,13736.9719736309,14091.1911802285,15044.9358962767,16314.3835493645,21891.1847936355,27584.7435149329,22886.6740494647,20659.6402915421,,
